"","kingdom","phylum","class","order","family","genus","species"
"1982254",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus Attacne"
"1982271",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus PAD20"
"1982280",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus PHL071N05"
"1982283",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus PHL095N00"
"1986350",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pegunavirus","Mycobacterium virus Oline"
"1982886",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Likavirus","Streptomyces virus Danzina"
"1983740",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fishburnevirus","Mycobacterium virus Jebeks"
"1034137",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Bronvirus","Mycobacterium virus Joedirt"
"2560593",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Ilzatvirus","Microbacterium virus Ilzat"
"1527580",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage Inventum"
"2029660",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Skunavirus","Lactococcus phage 30804"
"2029659",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Skunavirus","Lactococcus phage 16802"
"663559",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Kostyavirus","Mycobacterium virus Pumpkin"
"546185",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Kostyavirus","Mycobacterium virus Porky"
"2734200",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Getalongvirus","Gordonia virus Getalong"
"2170246",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Unaquatrovirus","Leuconostoc virus 1A4"
"2560429",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Efquatrovirus","Enterococcus virus SANTOR1"
"1493514",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Synechococcus phage ACG-2014j"
"2686308",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Acinetobacter phage Apostate"
"1914853",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Vequintavirus","Escherichia virus V5"
"446807",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Naesvirus","Burkholderia virus BcepNY3"
"1921530",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Tulanevirus","Aeromonas virus Aes12"
"1922212",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Vhmlvirus","Vibrio virus VHML"
"2560439",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Felixounavirus","Escherichia virus Alf5"
"1981931",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",NA,"Bacillus phage Harambe"
"2732597",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae","Rosenblumvirus","Staphylococcus virus CSA13"
"1069378",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae","Schmidvirus","Helicobacter phage phiHP33"
"2732708",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Teetrevirus","Leclercia virus 10164-302"
"1985734",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Pradovirus","Xanthomonas virus f20"
"1141139",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Vectrevirus","Escherichia virus ACGC91"
"2733931",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Lirvirus","Synechococcus virus SCBP3"
"1945575",NA,"Uroviricota","Caudoviricetes","Caudovirales","Demerecviridae","Tequintavirus","Salmonella virus Shivani"
"2608376",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Webervirus","Klebsiella phage KL"
"2591370",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Webervirus","Klebsiella phage vB_KpnS_Alina"
"47418",NA,"Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Phocid alphaherpesvirus 1"
"702736",NA,"Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Scutavirus","Chelonid alphaherpesvirus 5"
"2029293","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA,"Squirrelpox virus Berlin_2015"
"2169700","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Kalamavirales","Tectiviridae","Alphatectivirus","Pseudomonas virus PRD1"
"2560549","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Laulavirus","Laurel Lake laulavirus"
"1980516","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phasmaviridae","Jonvirus","Jonchet jonvirus"
"2170175","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Reptarenavirus","California reptarenavirus"
"1987019","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Tibrovirus","Ekpoma 2 tibrovirus"
"1969830","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae",NA,"Merida-like virus KE-2017a"
"1002361","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Sigmavirus","Drosophila tristis sigmavirus"
"1972684","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Almendravirus","Balsa almendravirus"
"1978544","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ledantevirus","Oita ledantevirus"
"1979179","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Cedar henipavirus"
"28351","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae",NA,"Strawberry latent ringspot virus"
"223769","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Nepovirus","Grapevine Anatolian ringspot virus"
"2018500","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Polycipiviridae","Sopolycivirus","Solenopsis invicta virus 4"
"2018471","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Iflaviridae","Iflavirus","Armigeres iflavirus"
"1795648","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA,"Picornavirales Tottori-HG1"
"1541211","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Dicistroviridae","Cripavirus","Cripavirus NB-1/2011/HUN"
"405554","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Bafinivirus","White bream virus"
"2301728","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae",NA,"Bellinger River virus"
"96029","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Roniviridae","Okavirus","Yellow head virus"
"2501964","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Arteriviridae","Epsilonarterivirus","Epsilonarterivirus hemcep"
"1414644","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Tritimovirus","Tall oatgrass mosaic virus"
"418827","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Yambean mosaic virus"
"71972","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Pomovirus","Beet virus Q"
"12241","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Tobamovirus","Tobacco mild green mosaic virus"
"1815581","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Ampelovirus","Grapevine leafroll-associated virus 13"
"1249676","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Alphaendornavirus","Grapevine endophyte alphaendornavirus"
"547467","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae","Tymovirus","Diascia yellow mottle virus"
"2035014","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae","Tymovirus","Tomato blistering mosaic tymovirus"
"2169999","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae","Marafivirus","Peach marafivirus D"
"12165","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Carlavirus","Chrysanthemum virus B"
"1495316","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae",NA,"Soybean cyst nematode virus 5"
"977912","Orthornavirae","Kitrinoviricota","Magsaviricetes","Nodamuvirales","Nodaviridae",NA,"Orsay virus"
"40062","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Orbivirus","Warrego virus"
"356862","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Orbivirus","Peruvian horse sickness virus"
"2250219","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae",NA,"Chiqui virus"
"2320184","Orthornavirae","Lenarviricota","Howeltoviricetes","Cryppavirales","Mitoviridae","Mitovirus","Rhizophagus diaphanum mitovirus 2"
"186786","Orthornavirae","Lenarviricota","Miaviricetes","Ourlivirales","Botourmiaviridae","Ourmiavirus","Ourmia melon virus"
"1922460",NA,NA,NA,NA,NA,NA,"Beihai narna-like virus 8"
"1922827",NA,NA,NA,NA,NA,NA,"Changping earthworm virus 2"
"1922634",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 87"
"1922633",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 85"
"207343","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Bovispumavirus","Bovine foamy virus"
"1511908","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Rodent protoparvovirus 1"
"1391667","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae",NA,"Bufavirus-3"
"2745133","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Miniambidensovirus","Orthopteran miniambidensovirus 1"
"1513188","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Ambidensovirus","Lepidopteran ambidensovirus 1"
"1513213","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Iteradensovirus","Lepidopteran iteradensovirus 4"
"337051","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Betapapillomavirus","Betapapillomavirus 1"
"2304620","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Taupapillomavirus","Canine papillomavirus 22"
"1552409","Shotokuvirae","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae",NA,"Sea otter polyomavirus 1"
"2038725","Shotokuvirae","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","Cyclovirus","Human associated cyclovirus 7"
"1379695","Shotokuvirae","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae",NA,"Circoviridae 2 LDMD-2013"
"1985417","Shotokuvirae","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemykrogvirus","Caribou associated gemykrogvirus 1"
"603333","Shotokuvirae","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus","Sweet potato symptomless virus 1"
"2065048",NA,NA,NA,NA,"Anelloviridae","Gammatorquevirus","Torque teno midi virus 7"
"2734591",NA,NA,NA,NA,"Finnlakeviridae","Finnlakevirus","Flavobacterium virus FLiP"
"1610576",NA,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Halomonas sp. R57-5"
"2587857",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","Marinobacter sp. THAF39"
"2740298",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella","Martelella sp. NC20"
"1933906",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella sp. JB15"
"2572065",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter sp. CFSAN093226"
"754056",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Rhodovulum phage RS1"
"994601",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Planktothrix phage PaV-LD"
"1965478",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Lactococcus phage LW31"
"1698369",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae",NA,"Lactococcus phage GE1"
"1718171",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium phage Pari"
"1527535",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium phage Tiffany"
"1698420",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium phage Tasp14"
"1032891",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium virus BBPiebs31"
"1993876",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium virus Tiger"
"1225862",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Fromanvirus","Mycobacterium virus Rebeuca"
"1739966",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage Sparkdehlily"
"1327771",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage Job42"
"1815608",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage Brocalys"
"1327777",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cheoctovirus","Mycobacterium phage SiSi"
"1982887",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Likavirus","Streptomyces virus Hydra"
"1911008",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Kagunavirus","Escherichia virus K1G"
"1982081",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Korravirus","Arthrobacter virus Joann"
"1982266",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus P100D"
"1982295",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus","Propionibacterium virus PHL152M00"
"1679524",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Kostyavirus","Mycobacterium phage Dusk"
"2749260",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Chivirus","Salmonella virus YSD1"
"1982109",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Demosthenesvirus","Gordonia virus Kvothe"
"1981020",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cequinquevirus","Lactobacillus virus phiLdb"
"1921119",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Nonagvirus","Escherichia virus JenK1"
"470314",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Xipdecavirus","Xanthomonas virus Xop411"
"2734265",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Psimunavirus","Psimunavirus psiM2"
"2269366",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Acinetobacter phage vB_ApiM_fHyAci03"
"2560544",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Slopekvirus","Klebsiella virus PMBT1"
"2723896",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae",NA,"Klebsiella virus KpS8"
"2560455",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Vequintavirus","Escherichia virus V18"
"2006179",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Pbunavirus","Pseudomonas virus PB1"
"2734155",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Wifcevirus","Escherichia virus FEC19"
"1921411",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Pakpunavirus","Pseudomonas virus PAKP1"
"1921408",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Pakpunavirus","Pseudomonas virus CAb1"
"2560443",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Jilinvirus","Escherichia virus ECOO78"
"1734382",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",NA,"Bacillus phage VMY22"
"2170217",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae","Ithacavirus","Salmonella virus FSL SP-076"
"2732604",NA,"Uroviricota","Caudoviricetes","Caudovirales","Podoviridae","Rosenblumvirus","Staphylococcus virus SCH1"
"2733358",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Phikmvvirus","Pseudomonas virus NFS"
"2733919",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Gyeongsanvirus","Ralstonia virus RsoP1EGY"
"2733893",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Ayaqvirus","Ayaqvirus S45C18"
"2733950",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae","Powvirus","Powvirus S08C41"
"1985177",NA,"Uroviricota","Caudoviricetes","Caudovirales","Herelleviridae","Caeruleovirus","Bacillus virus BCP82"
"2656521",NA,"Uroviricota","Caudoviricetes","Caudovirales","Ackermannviridae","Taipeivirus","Klebsiella virus UPM 2146"
"1091052",NA,"Uroviricota","Caudoviricetes","Caudovirales","Ackermannviridae","Limestonevirus","Dickeya virus Limestone"
"2734012",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Tlsvirus","Salmonella virus PHB07"
"355246",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Rtpvirus","Escherichia virus Rtp"
"1920862",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae","Webervirus","Klebsiella virus 1513"
"2601675",NA,"Uroviricota","Caudoviricetes","Caudovirales","Chaseviridae",NA,"Escherichia phage vB_EcoM_4HA13"
"696472","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Prasinovirus","Ostreococcus tauri virus 2"
"540070","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Ranavirus","Common midwife toad virus"
"1146872","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Atadenovirus","Snake atadenovirus A"
"2003672","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Atadenovirus","Lizard atadenovirus A"
"1911438",NA,NA,NA,NA,NA,NA,"Bradson virus"
"1682187","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae",NA,"Varroa Tymo-like virus"
"1809243","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales",NA,NA,"Fusarium graminearum mycotymovirus 1"
"103881","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Crinivirus","Potato yellow vein virus"
"1580606","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Betaendornavirus","Alternaria brassicicola betaendornavirus 1"
"59304","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Una virus"
"37206","Orthornavirae","Kitrinoviricota","Alsuviricetes","Hepelivirales","Alphatetraviridae","Omegatetravirus","Helicoverpa armigera stunt virus"
"11083","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Powassan virus"
"390845","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Aedes flavivirus"
"64311","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Kedougou virus"
"77344","Orthornavirae","Kitrinoviricota","Tolucaviricetes","Tolivirales","Tombusviridae","Betacarmovirus","Japanese iris necrotic ring virus"
"12742","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Iflaviridae","Iflavirus","Infectious flacherie virus"
"1926511","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Livupivirus","Livupivirus A"
"1233383","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Cosavirus","Human cosavirus"
"47000","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Aphthovirus","Equine rhinitis A virus"
"1927714","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Nepovirus","Soybean latent spherical virus"
"2560739","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Marnaviridae","Locarnavirus","Sanfarnavirus 2"
"359987","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Marnaviridae","Bacillarnavirus","Rhizosolenia setigera RNA virus 01"
"694006","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Betacoronavirus","Rousettus bat coronavirus HKU9"
"393767","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Bat coronavirus 1A"
"430710","Orthornavirae","Pisuviricota","Duplopiviricetes","Durnavirales","Amalgaviridae","Amalgavirus","Blueberry latent virus"
"326202","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Vanilla distortion mosaic virus"
"12229","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Tulip breaking virus"
"221262","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Pennisetum mosaic virus"
"48200","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Macluravirus","Narcissus latent virus"
"2560799","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus","Tataguine orthobunyavirus"
"1980535","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Herbevirus","Kibale herbevirus"
"2749936","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Uukuvirus","Uukuniemi uukuvirus"
"1933190","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus","SFTS phlebovirus"
"1653398","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Reptarenavirus","Alethinophid 2 reptarenavirus"
"688436","Orthornavirae","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Quaranjavirus","Quaranfil quaranjavirus"
"2283315","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Nucleorhabdovirus","Bird's-foot trefoil nucleorhabdovirus"
"303300","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Nucleorhabdovirus","Taro vein chlorosis nucleorhabdovirus"
"1608100","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae",NA,"Wuhan Ant Virus"
"2734387","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Cytorhabdovirus","Wuhan 5 insect cytorhabdovirus"
"1972639","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Cytorhabdovirus","Alfalfa dwarf cytorhabdovirus"
"1972592","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ephemerovirus","Obodhiang ephemerovirus"
"2507296","Orthornavirae","Negarnaviricota","Monjiviricetes","Jingchuvirales","Chuviridae","Mivirus","Brunnich mivirus"
"2026601","Orthornavirae","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Totiviridae",NA,"Australian Anopheles totivirus"
"1678161","Orthornavirae","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Totiviridae",NA,"Diatom colony associated dsRNA virus 3"
"1661257","Orthornavirae","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Megabirnaviridae","Megabirnavirus","Sclerotinia sclerotiorum megabirnavirus 1"
"33724","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Fijivirus","Nilaparvata lugens reovirus"
"351073","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Orthoreovirus","Mammalian orthoreovirus"
"329852","Orthornavirae","Lenarviricota","Allassoviricetes","Levivirales","Leviviridae","Levivirus","Escherichia virus MS2"
"321302","Orthornavirae",NA,NA,NA,"Birnaviridae","Telnavirus","Tellina virus 1"
"1923111",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 31"
"1922592",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 48"
"1922360",NA,NA,NA,NA,NA,NA,"Beihai barnacle virus 2"
"1923244",NA,NA,NA,NA,NA,NA,"Hubei tetragnatha maxillosa virus 2"
"1923633",NA,NA,NA,NA,NA,NA,"Wenzhou picorna-like virus 46"
"1923288",NA,NA,NA,NA,NA,NA,"Hubei tombus-like virus 4"
"1923470",NA,NA,NA,NA,NA,NA,"Shuangao insect virus 9"
"1923618",NA,NA,NA,NA,NA,NA,"Wenzhou picorna-like virus 32"
"1923692",NA,NA,NA,NA,NA,NA,"Wuhan arthropod virus 3"
"1923369",NA,NA,NA,NA,NA,NA,"Sanxia picorna-like virus 12"
"1923557",NA,NA,NA,NA,NA,NA,"Wenzhou channeled applesnail virus 1"
"1922674",NA,NA,NA,NA,NA,NA,"Beihai sipunculid worm virus 2"
"1923109",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 29"
"1922615",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 69"
"1923486",NA,NA,NA,NA,NA,NA,"Wenling crustacean virus 3"
"1923121",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 40"
"1923610",NA,NA,NA,NA,NA,NA,"Wenzhou picorna-like virus 25"
"1923380",NA,NA,NA,NA,NA,NA,"Sanxia sobemo-like virus 1"
"1746072",NA,NA,NA,NA,NA,NA,"Xingshan cricket virus"
"1746058",NA,NA,NA,NA,NA,NA,"Bole tick virus 4"
"380669","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Dracaena mottle virus"
"10654","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Tungrovirus","Rice tungro bacilliform virus"
"1150353",NA,NA,NA,NA,NA,NA,"Gentian Kobu-sho-associated virus"
"333926","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Gammapapillomavirus","Gammapapillomavirus 1"
"1175855","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Lambdapapillomavirus","Lambdapapillomavirus 4"
"1175854","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Lambdapapillomavirus","Lambdapapillomavirus 3"
"2137545","Shotokuvirae","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Rodent protoparvovirus 3"
